@relation concentric-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1

@attribute f1 numeric
@attribute f2 numeric
@attribute class {m,u}

@data
0.263013,0.480355,u
0.615591,0.164215,m
0.923908,0.537879,m
0.873812,0.552072,m
0.174401,0.353983,m
0.815088,0.302468,m
0.933605,0.635589,m
0.754109,0.53826,u
0.706981,0.631538,u
0.780448,0.718332,m
0.504595,0.747227,u
0.538904,0.3117,u
0.442507,0.203161,m
0.292464,0.928876,m
0.547768,0.576637,u
0.673769,0.357272,u
0.512082,0.67779,u
0.358692,0.681514,u
0.652183,0.7974,m
0.336058,0.808551,m
0.054568,0.585577,m
0.09869,0.774251,m
0.547929,0.151152,m
0.587347,0.189523,m
0.582782,0.619171,u
0.152175,0.177118,m
0.642115,0.849596,m
0.880807,0.561153,m
0.523177,0.066999,m
0.681123,0.779227,m
0.050078,0.566986,m
0.257493,0.606257,u
0.460065,0.608105,u
0.247886,0.759434,m
0.808275,0.311624,m
0.094269,0.498054,m
0.307894,0.824368,m
0.289655,0.125132,m
0.667774,0.305723,u
0.53207,0.338234,u
0.058739,0.48488,m
0.391269,0.731914,u
0.089289,0.45911,m
0.228655,0.318041,m
0.852161,0.404086,m
0.48999,0.799864,m
0.14895,0.543156,m
0.92831,0.561185,m
0.497133,0.761381,u
0.464091,0.240209,u
0.372921,0.254693,u
0.438548,0.061356,m
0.803031,0.376792,m
0.427823,0.471609,u
0.307413,0.457965,u
0.749346,0.403152,u
0.224659,0.771134,m
0.268139,0.449823,u
0.888253,0.790384,m
0.62597,0.634937,u
0.645091,0.831063,m
0.430902,0.640609,u
0.812823,0.77715,m
0.451993,0.106371,m
0.842338,0.18454,m
0.376872,0.353128,u
0.848212,0.665629,m
0.499897,0.943279,m
0.279116,0.834511,m
0.442195,0.014844,m
0.633843,0.331552,u
0.590513,0.978325,m
0.536883,0.718668,u
0.516504,0.411331,u
0.834816,0.805525,m
0.15702,0.787757,m
0.302247,0.709738,u
0.115125,0.575976,m
0.690664,0.359862,u
0.555021,0.509082,u
0.284161,0.54573,u
0.407556,0.12347,m
0.823726,0.623612,m
0.094826,0.393157,m
0.665434,0.268154,u
0.762373,0.645137,u
0.333367,0.292788,u
0.966318,0.331997,m
0.380158,0.804337,m
0.696608,0.555284,u
0.595937,0.246545,u
0.902254,0.553337,m
0.307484,0.953197,m
0.722492,0.226028,m
0.290334,0.179305,m
0.334961,0.284601,u
0.458844,0.11191,m
0.551939,0.830532,m
0.66935,0.941252,m
0.464343,0.464748,u
0.762277,0.518875,u
0.639335,0.185425,m
0.620127,0.591948,u
0.802852,0.312355,m
0.791492,0.7077,m
0.529522,0.50926,u
0.141012,0.341978,m
0.385295,0.821645,m
0.709628,0.681236,u
0.309597,0.376724,u
0.51865,0.653587,u
0.203913,0.329822,m
0.253985,0.764279,m
0.862925,0.664261,m
0.044897,0.303264,m
0.379998,0.335877,u
0.622624,0.213325,m
0.67554,0.17863,m
0.682022,0.813208,m
0.517284,0.343448,u
0.622121,0.141874,m
0.305553,0.213367,m
0.406621,0.340922,u
0.649565,0.604291,u
0.857839,0.233262,m
0.331047,0.472322,u
0.319134,0.390314,u
0.298018,0.798431,m
0.160238,0.572314,m
0.612614,0.915686,m
0.932667,0.311128,m
0.994922,0.477397,m
0.374877,0.620285,u
0.555034,0.697822,u
0.527761,0.536737,u
0.65357,0.83347,m
0.227627,0.306515,m
0.451027,0.845463,m
0.421563,0.309684,u
0.554477,0.030085,m
0.759742,0.648235,u
0.52353,0.713749,u
0.329068,0.066816,m
0.864825,0.307216,m
0.812236,0.540999,m
0.442,0.656959,u
0.376289,0.518178,u
0.457189,0.818789,m
0.624423,0.348916,u
0.709025,0.107552,m
0.969761,0.426666,m
0.767413,0.093572,m
0.813326,0.749748,m
0.93063,0.373585,m
0.727089,0.365956,u
0.7253,0.520532,u
0.661209,0.354418,u
0.280252,0.148147,m
0.272313,0.203649,m
0.720123,0.244598,m
0.596254,0.425122,u
0.680274,0.879815,m
0.454593,0.24942,u
0.134953,0.195141,m
0.354538,0.823426,m
0.279337,0.251835,m
0.628693,0.74071,u
0.904006,0.226452,m
0.165475,0.575479,m
0.099084,0.251108,m
0.303995,0.516325,u
0.17526,0.757485,m
0.26595,0.33471,u
0.568761,0.046107,m
0.872184,0.797411,m
0.428161,0.676586,u
0.468723,0.786978,u
0.65803,0.247795,u
0.614593,0.184882,m
0.891709,0.388895,m
0.575761,0.620225,u
0.511708,0.510008,u
0.537264,0.927468,m
0.525334,0.139966,m
0.252124,0.56056,u
0.16284,0.406425,m
0.654748,0.609674,u
